"Answer.time_in_minutes","utterance","response","workerid","slide_number_in_experiment","rt","object","speaker_cond"
1.85865,"boot","[0.99]",11,10,15841,"boot_leather_brown","list1"
1.85865,"bowl","[0.99]",11,11,6373,"bowl_glass_green","list1"
1.85865,"jacket","[1]",11,12,4055,"jacket_denim_original","list1"
1.85865,"chair","[0.99]",11,13,2373,"chair_metal_green","list1"
1.85865,"plate","[0.98]",11,14,17818,"plate_plastic_green","list1"
1.85865,"spoon","[0.98]",11,15,1650,"spoon_wood_blue","list1"
1.85865,"chair","[0.99]",11,16,1782,"chair_wood_original","list1"
1.85865,"table","[0.99]",11,17,2183,"table_wood_green","list1"
1.85865,"spoon","[0.99]",11,18,2405,"spoon_plastic_green","list1"
1.85865,"cup","[0.98]",11,19,2344,"cup_metal_blue","list1"
1.85865,"pitcher","[0.99]",11,20,2342,"pitcher_glass_green","list1"
1.85865,"chair","[0.99]",11,21,1918,"chair_plastic_purple","list1"
1.85865,"bottle","[0.97]",11,22,2296,"bottle_glass_blue","list1"
1.85865,"bottle","[0.97]",11,23,1835,"bottle_plastic_original","list1"
1.85865,"bowl","[0.97]",11,24,1744,"bowl_metal_blue","list1"
1.85865,"boot","[0.98]",11,25,1569,"boot_rubber_green","list1"
1.85865,"bag","[0.98]",11,26,1623,"bag_paper_blue","list1"
1.85865,"spoon","[0.97]",11,27,2032,"spoon_metal_original","list1"
1.85865,"pitcher","[1]",11,28,2844,"pitcher_plastic_original","list1"
1.85865,"box","[0.14]",11,29,4121,"box_wood_green","list1"
2.50838333333333,"bot_check","Elizabeth",12,1,0,"Elizabeth","list1"
2.50838333333333,"pitcher","[0.89]",12,3,4101,"pitcher_glass_green","list1"
2.50838333333333,"spoon","[0.56]",12,4,4503,"spoon_wood_blue","list1"
2.50838333333333,"spoon","[0.84]",12,5,2350,"spoon_plastic_green","list1"
2.50838333333333,"boot","[0.57]",12,6,3348,"boot_rubber_green","list1"
2.50838333333333,"bottle","[0.31]",12,7,5505,"bottle_glass_blue","list1"
2.50838333333333,"table","[0.49]",12,8,12996,"table_wood_green","list1"
2.50838333333333,"table","[0.77]",12,9,2815,"table_metal_original","list1"
2.50838333333333,"pitcher","[0.82]",12,10,3919,"pitcher_plastic_original","list1"
2.50838333333333,"jacket","[0.36]",12,11,2778,"jacket_leather_green","list1"
2.50838333333333,"chair","[0.96]",12,12,3154,"chair_wood_original","list1"
2.50838333333333,"bottle","[0.63]",12,13,3805,"bottle_plastic_original","list1"
2.50838333333333,"bowl","[0.83]",12,14,2606,"bowl_glass_green","list1"
2.50838333333333,"boot","[0.97]",12,15,3117,"boot_leather_brown","list1"
2.50838333333333,"pitcher","[0.95]",12,16,2846,"pitcher_metal_blue","list1"
2.50838333333333,"chair","[0.74]",12,17,3379,"chair_plastic_purple","list1"
2.50838333333333,"box","[0.95]",12,18,3300,"box_cardboard_original","list1"
2.50838333333333,"chair","[0.91]",12,19,3524,"chair_metal_green","list1"
2.50838333333333,"jacket","[0.64]",12,20,3816,"jacket_denim_original","list1"
2.50838333333333,"spoon","[0.98]",12,21,2475,"spoon_metal_original","list1"
2.50838333333333,"bag","[0.87]",12,22,3495,"bag_paper_blue","list1"
2.50838333333333,"plate","[0.95]",12,23,2938,"plate_paper_green","list1"
2.50838333333333,"box","[0.5]",12,24,3409,"box_wood_green","list1"
2.50838333333333,"bag","[0.69]",12,25,3326,"bag_plastic_original","list1"
2.50838333333333,"plate","[0.86]",12,26,2450,"plate_plastic_green","list1"
2.50838333333333,"bowl","[0.95]",12,27,18501,"bowl_metal_blue","list1"
2.50838333333333,"cup","[0.7]",12,28,2418,"cup_plastic_original","list1"
2.50838333333333,"cup","[0.36]",12,29,5341,"cup_metal_blue","list1"
2.72546666666667,"bot_check","Elizabeth",13,1,0,"Elizabeth","list1"
2.72546666666667,"cup","[0.89]",13,3,11034,"cup_plastic_original","list1"
2.72546666666667,"bowl","[0.31]",13,4,4477,"bowl_glass_green","list1"
2.72546666666667,"pitcher","[0.71]",13,5,3791,"pitcher_plastic_original","list1"
2.72546666666667,"jacket","[0.8]",13,6,2892,"jacket_denim_original","list1"
2.72546666666667,"box","[0.12]",13,7,3442,"box_wood_green","list1"
2.72546666666667,"boot","[0.11]",13,8,3004,"boot_rubber_green","list1"
2.72546666666667,"bottle","[0.33]",13,9,3229,"bottle_glass_blue","list1"
2.72546666666667,"box","[1]",13,10,3635,"box_cardboard_original","list1"
2.72546666666667,"chair","[0.18]",13,11,3566,"chair_metal_green","list1"
2.72546666666667,"table","[0.32]",13,12,2586,"table_wood_green","list1"
2.72546666666667,"bag","[0.85]",13,13,3545,"bag_plastic_original","list1"
2.72546666666667,"bag","[0.94]",13,14,3949,"bag_paper_blue","list1"
2.72546666666667,"spoon","[0.54]",13,15,4476,"spoon_wood_blue","list1"
2.72546666666667,"jacket","[0.3]",13,16,3667,"jacket_leather_green","list1"
2.72546666666667,"chair","[0.64]",13,17,2521,"chair_plastic_purple","list1"
2.72546666666667,"pitcher","[0.69]",13,18,3117,"pitcher_glass_green","list1"
2.72546666666667,"table","[0.82]",13,19,2519,"table_metal_original","list1"
2.72546666666667,"chair","[0.9]",13,20,3027,"chair_wood_original","list1"
2.72546666666667,"plate","[0.12]",13,21,2869,"plate_paper_green","list1"
2.72546666666667,"spoon","[0.37]",13,22,5454,"spoon_plastic_green","list1"
2.72546666666667,"pitcher","[0.56]",13,23,3499,"pitcher_metal_blue","list1"
2.72546666666667,"boot","[0.81]",13,24,2566,"boot_leather_brown","list1"
2.72546666666667,"spoon","[0.91]",13,25,4500,"spoon_metal_original","list1"
2.72546666666667,"plate","[0.31]",13,26,2564,"plate_plastic_green","list1"
2.72546666666667,"bottle","[0.18]",13,27,2700,"bottle_plastic_original","list1"
2.72546666666667,"bowl","[0.29]",13,28,4253,"bowl_metal_blue","list1"
2.72546666666667,"cup","[0.57]",13,29,2744,"cup_metal_blue","list1"
0.896433333333333,"bot_check","Mary",14,1,0,"Mary","list1"
0.896433333333333,"bottle","[0.72]",14,3,2531,"bottle_plastic_original","list1"
0.896433333333333,"pitcher","[0.36]",14,4,1483,"pitcher_glass_green","list1"
0.896433333333333,"spoon","[0.74]",14,5,2275,"spoon_metal_original","list1"
0.896433333333333,"jacket","[0.7]",14,6,2131,"jacket_leather_green","list1"
0.896433333333333,"chair","[0.58]",14,7,1990,"chair_plastic_purple","list1"
0.896433333333333,"plate","[0.71]",14,8,1456,"plate_plastic_green","list1"
0.896433333333333,"cup","[0.44]",14,9,1442,"cup_plastic_original","list1"
0.896433333333333,"table","[0.65]",14,10,1547,"table_wood_green","list1"
0.896433333333333,"spoon","[0.71]",14,11,1748,"spoon_plastic_green","list1"
0.896433333333333,"chair","[0.47]",14,12,1835,"chair_wood_original","list1"
0.896433333333333,"table","[0.73]",14,13,1442,"table_metal_original","list1"
0.896433333333333,"pitcher","[0.78]",14,14,1710,"pitcher_plastic_original","list1"
0.896433333333333,"pitcher","[0.57]",14,15,1729,"pitcher_metal_blue","list1"
0.896433333333333,"chair","[0.69]",14,16,1552,"chair_metal_green","list1"
0.896433333333333,"bag","[0.73]",14,17,1701,"bag_paper_blue","list1"
0.896433333333333,"bowl","[0.59]",14,18,2219,"bowl_metal_blue","list1"
0.896433333333333,"box","[0.69]",14,19,1497,"box_cardboard_original","list1"
0.896433333333333,"jacket","[0.46]",14,20,1438,"jacket_denim_original","list1"
0.896433333333333,"boot","[0.71]",14,21,1820,"boot_leather_brown","list1"
0.896433333333333,"plate","[0.58]",14,22,1949,"plate_paper_green","list1"
0.896433333333333,"bottle","[0.75]",14,23,1605,"bottle_glass_blue","list1"
0.896433333333333,"box","[0.54]",14,24,2464,"box_wood_green","list1"
0.896433333333333,"bag","[0.47]",14,25,3716,"bag_plastic_original","list1"
0.896433333333333,"cup","[0.67]",14,26,1606,"cup_metal_blue","list1"
0.896433333333333,"bowl","[0.7]",14,27,3998,"bowl_glass_green","list1"
0.896433333333333,"boot","[0.61]",14,28,1887,"boot_rubber_green","list1"
0.896433333333333,"spoon","[0.65]",14,29,1831,"spoon_wood_blue","list1"
5.4163,"bot_check","Patricia",15,1,0,"Patricia","list2"
5.4163,"box","[0.14]",15,3,8615,"box_cardboard_blue","list2"
5.4163,"chair","[0.08]",15,4,3880,"chair_wood_purple","list2"
5.4163,"chair","[0.75]",15,5,4248,"chair_metal_original","list2"
5.4163,"boot","[0.93]",15,6,3016,"boot_leather_original","list2"
5.4163,"jacket","[0.38]",15,7,3576,"jacket_denim_purple","list2"
5.4163,"spoon","[0.49]",15,8,3903,"spoon_metal_blue","list2"
5.4163,"bag","[0.55]",15,9,3472,"bag_plastic_blue","list2"
5.4163,"plate","[0.83]",15,10,3543,"plate_paper_original","list2"
5.4163,"jacket","[0.57]",15,11,3560,"jacket_leather_original","list2"
5.4163,"bottle","[0.64]",15,12,2808,"bottle_plastic_blue","list2"
5.4163,"cup","[0.71]",15,13,3376,"cup_plastic_green","list2"
5.4163,"boot","[0.63]",15,14,2816,"boot_rubber_brown","list2"
5.4163,"spoon","[0.23]",15,15,4335,"spoon_wood_green","list2"
5.4163,"bowl","[0.39]",15,16,4185,"bowl_metal_green","list2"
5.4163,"pitcher","[0.33]",15,17,2592,"pitcher_metal_green","list2"
5.4163,"spoon","[0.61]",15,18,3048,"spoon_plastic_original","list2"
5.4163,"bottle","[0.57]",15,19,3192,"bottle_glass_green","list2"
5.4163,"pitcher","[0.65]",15,20,3208,"pitcher_plastic_blue","list2"
5.4163,"bowl","[0.88]",15,21,2496,"bowl_glass_original","list2"
5.4163,"box","[0.9]",15,22,3264,"box_wood_original","list2"
5.4163,"plate","[0.53]",15,23,2672,"plate_plastic_original","list2"
5.4163,"chair","[0.43]",15,24,3088,"chair_plastic_green","list2"
5.4163,"table","[0.27]",15,25,3088,"table_metal_blue","list2"
5.4163,"cup","[0.38]",15,26,3536,"cup_metal_green","list2"
5.4163,"bag","[0.27]",15,27,2704,"bag_paper_green","list2"
5.4163,"pitcher","[0.72]",15,28,2824,"pitcher_glass_original","list2"
5.4163,"table","[0.89]",15,29,3080,"table_wood_original","list2"
5.16953333333333,"bot_check","Barbara",16,1,0,"Barbara","list2"
5.16953333333333,"box","[1]",16,3,4189,"box_cardboard_blue","list2"
5.16953333333333,"spoon","[0.91]",16,4,10164,"spoon_wood_green","list2"
5.16953333333333,"jacket","[0.65]",16,5,7921,"jacket_leather_original","list2"
5.16953333333333,"spoon","[1]",16,6,2966,"spoon_metal_blue","list2"
5.16953333333333,"bowl","[0.93]",16,7,7172,"bowl_metal_green","list2"
5.16953333333333,"table","[1]",16,8,2684,"table_wood_original","list2"
5.16953333333333,"pitcher","[1]",16,9,4021,"pitcher_glass_original","list2"
5.16953333333333,"bag","[0.94]",16,10,7473,"bag_plastic_blue","list2"
5.16953333333333,"cup","[0.8]",16,11,6705,"cup_metal_green","list2"
5.16953333333333,"chair","[1]",16,12,3188,"chair_wood_purple","list2"
5.16953333333333,"table","[0.93]",16,13,5961,"table_metal_blue","list2"
5.16953333333333,"bowl","[0.84]",16,14,4324,"bowl_glass_original","list2"
5.16953333333333,"cup","[1]",16,15,3448,"cup_plastic_green","list2"
5.16953333333333,"boot","[0.91]",16,16,4499,"boot_rubber_brown","list2"
5.16953333333333,"boot","[1]",16,17,2540,"boot_leather_original","list2"
5.16953333333333,"bottle","[0.78]",16,18,6791,"bottle_plastic_blue","list2"
5.16953333333333,"plate","[0.9]",16,19,2636,"plate_plastic_original","list2"
5.16953333333333,"pitcher","[0.89]",16,20,6194,"pitcher_plastic_blue","list2"
5.16953333333333,"bottle","[0.46]",16,21,6525,"bottle_glass_green","list2"
5.16953333333333,"box","[0.82]",16,22,5093,"box_wood_original","list2"
5.16953333333333,"chair","[0.85]",16,23,4039,"chair_metal_original","list2"
5.16953333333333,"spoon","[0.9]",16,24,4600,"spoon_plastic_original","list2"
5.16953333333333,"pitcher","[0.44]",16,25,5107,"pitcher_metal_green","list2"
5.16953333333333,"bag","[0.38]",16,26,8750,"bag_paper_green","list2"
5.16953333333333,"chair","[0.84]",16,27,4380,"chair_plastic_green","list2"
5.16953333333333,"jacket","[0.9]",16,28,30822,"jacket_denim_purple","list2"
5.16953333333333,"plate","[0.89]",16,29,3022,"plate_paper_original","list2"
3.77203333333333,"bot_check","Sarah",17,1,0,"Sarah","list2"
3.77203333333333,"jacket","[1]",17,3,15838,"jacket_denim_purple","list2"
3.77203333333333,"bowl","[1]",17,4,3748,"bowl_glass_original","list2"
3.77203333333333,"chair","[1]",17,5,5175,"chair_metal_original","list2"
3.77203333333333,"boot","[1]",17,6,2939,"boot_rubber_brown","list2"
3.77203333333333,"boot","[1]",17,7,2510,"boot_leather_original","list2"
3.77203333333333,"bag","[1]",17,8,4221,"bag_paper_green","list2"
3.77203333333333,"spoon","[1]",17,9,6398,"spoon_metal_blue","list2"
3.77203333333333,"pitcher","[0.77]",17,10,11740,"pitcher_metal_green","list2"
3.77203333333333,"box","[1]",17,11,3933,"box_cardboard_blue","list2"
3.77203333333333,"table","[1]",17,12,2830,"table_wood_original","list2"
3.77203333333333,"cup","[1]",17,13,3310,"cup_plastic_green","list2"
3.77203333333333,"chair","[0.51]",17,14,5830,"chair_wood_purple","list2"
3.77203333333333,"box","[1]",17,15,2955,"box_wood_original","list2"
3.77203333333333,"jacket","[1]",17,16,3395,"jacket_leather_original","list2"
3.77203333333333,"plate","[0.99]",17,17,4811,"plate_paper_original","list2"
3.77203333333333,"bottle","[0.52]",17,18,9052,"bottle_plastic_blue","list2"
3.77203333333333,"chair","[0.88]",17,19,7637,"chair_plastic_green","list2"
3.77203333333333,"pitcher","[1]",17,20,2684,"pitcher_glass_original","list2"
3.77203333333333,"bag","[1]",17,21,5052,"bag_plastic_blue","list2"
3.77203333333333,"spoon","[0.82]",17,22,4275,"spoon_wood_green","list2"
3.77203333333333,"spoon","[1]",17,23,3642,"spoon_plastic_original","list2"
3.77203333333333,"table","[0.57]",17,24,9038,"table_metal_blue","list2"
3.77203333333333,"bottle","[1]",17,25,4982,"bottle_glass_green","list2"
3.77203333333333,"plate","[1]",17,26,2727,"plate_plastic_original","list2"
3.77203333333333,"bowl","[0.91]",17,27,5270,"bowl_metal_green","list2"
3.77203333333333,"pitcher","[1]",17,28,2821,"pitcher_plastic_blue","list2"
3.77203333333333,"cup","[0.91]",17,29,4703,"cup_metal_green","list2"
1.47613333333333,"bot_check","Elizabeth",18,1,0,"Elizabeth","list2"
1.47613333333333,"box","[0.87]",18,3,3750,"box_cardboard_blue","list2"
1.47613333333333,"cup","[0.84]",18,4,1762,"cup_plastic_green","list2"
1.47613333333333,"table","[0.85]",18,5,1807,"table_wood_original","list2"
1.47613333333333,"pitcher","[0.87]",18,6,2040,"pitcher_metal_green","list2"
1.47613333333333,"bottle","[0.77]",18,7,2573,"bottle_plastic_blue","list2"
1.47613333333333,"table","[0.85]",18,8,1717,"table_metal_blue","list2"
1.47613333333333,"boot","[0.8]",18,9,2985,"boot_rubber_brown","list2"
1.47613333333333,"chair","[0.88]",18,10,2152,"chair_metal_original","list2"
1.47613333333333,"bottle","[0.72]",18,11,1837,"bottle_glass_green","list2"
1.47613333333333,"bag","[0.84]",18,12,1680,"bag_paper_green","list2"
1.47613333333333,"pitcher","[0.88]",18,13,2857,"pitcher_glass_original","list2"
1.47613333333333,"chair","[0.74]",18,14,2100,"chair_wood_purple","list2"
1.47613333333333,"jacket","[0.84]",18,15,2176,"jacket_denim_purple","list2"
1.47613333333333,"pitcher","[0.77]",18,16,1581,"pitcher_plastic_blue","list2"
1.47613333333333,"chair","[0.81]",18,17,1491,"chair_plastic_green","list2"
1.47613333333333,"spoon","[0.73]",18,18,1703,"spoon_wood_green","list2"
1.47613333333333,"bowl","[0.86]",18,19,2805,"bowl_metal_green","list2"
1.47613333333333,"bowl","[0.9]",18,20,2730,"bowl_glass_original","list2"
1.47613333333333,"bag","[0.78]",18,21,2700,"bag_plastic_blue","list2"
1.47613333333333,"box","[0.72]",18,22,2016,"box_wood_original","list2"
1.47613333333333,"plate","[0.77]",18,23,1792,"plate_paper_original","list2"
1.47613333333333,"spoon","[0.9]",18,24,2010,"spoon_metal_blue","list2"
1.47613333333333,"cup","[0.81]",18,25,1507,"cup_metal_green","list2"
1.47613333333333,"boot","[0.95]",18,26,2295,"boot_leather_original","list2"
1.47613333333333,"spoon","[0.89]",18,27,1711,"spoon_plastic_original","list2"
1.47613333333333,"plate","[0.79]",18,28,6007,"plate_plastic_original","list2"
1.47613333333333,"jacket","[0.69]",18,29,2579,"jacket_leather_original","list2"
1.4659,"bot_check","elizabeth",19,1,0,"Elizabeth","list2"
1.4659,"boot","[0.74]",19,3,5813,"boot_rubber_brown","list2"
1.4659,"spoon","[0.6]",19,4,2447,"spoon_metal_blue","list2"
1.4659,"plate","[0.72]",19,5,1455,"plate_plastic_original","list2"
1.4659,"table","[0.72]",19,6,1537,"table_wood_original","list2"
1.4659,"boot","[0.63]",19,7,3119,"boot_leather_original","list2"
1.4659,"cup","[0.7]",19,8,1648,"cup_plastic_green","list2"
1.4659,"chair","[0.66]",19,9,1812,"chair_wood_purple","list2"
1.4659,"box","[0.7]",19,10,2865,"box_wood_original","list2"
1.4659,"bag","[0.58]",19,11,1567,"bag_paper_green","list2"
1.4659,"table","[0.58]",19,12,1280,"table_metal_blue","list2"
1.4659,"pitcher","[0.56]",19,13,1103,"pitcher_metal_green","list2"
1.4659,"pitcher","[0.58]",19,14,1016,"pitcher_glass_original","list2"
1.4659,"bottle","[0.58]",19,15,1571,"bottle_glass_green","list2"
1.4659,"bowl","[0.75]",19,16,1792,"bowl_metal_green","list2"
1.4659,"jacket","[0.37]",19,17,988,"jacket_leather_original","list2"
1.4659,"chair","[0.48]",19,18,967,"chair_plastic_green","list2"
1.4659,"cup","[0.59]",19,19,912,"cup_metal_green","list2"
1.4659,"spoon","[0.54]",19,20,1456,"spoon_wood_green","list2"
1.4659,"box","[0.54]",19,21,986,"box_cardboard_blue","list2"
1.4659,"bottle","[0.6]",19,22,868,"bottle_plastic_blue","list2"
1.4659,"spoon","[0.58]",19,23,888,"spoon_plastic_original","list2"
1.4659,"bag","[0.59]",19,24,920,"bag_plastic_blue","list2"
1.4659,"jacket","[0.6]",19,25,1496,"jacket_denim_purple","list2"
1.4659,"bowl","[0.59]",19,26,1233,"bowl_glass_original","list2"
1.4659,"chair","[0.6]",19,27,1150,"chair_metal_original","list2"
1.4659,"plate","[0.6]",19,28,1104,"plate_paper_original","list2"
1.4659,"pitcher","[0.61]",19,29,905,"pitcher_plastic_blue","list2"
2.7931,"bot_check","Mary",20,1,0,"Mary","list2"
2.7931,"jacket","[0.9]",20,3,4847,"jacket_leather_original","list2"
2.7931,"cup","[0.97]",20,4,3559,"cup_plastic_green","list2"
2.7931,"cup","[0.11]",20,5,6727,"cup_metal_green","list2"
2.7931,"bowl","[0.95]",20,6,2552,"bowl_glass_original","list2"
2.7931,"bottle","[0.78]",20,7,3400,"bottle_glass_green","list2"
2.7931,"chair","[0.69]",20,8,2824,"chair_plastic_green","list2"
2.7931,"spoon","[0.74]",20,9,3096,"spoon_wood_green","list2"
2.7931,"plate","[0.98]",20,10,3968,"plate_paper_original","list2"
2.7931,"jacket","[0.88]",20,11,2783,"jacket_denim_purple","list2"
2.7931,"table","[0.74]",20,12,4744,"table_metal_blue","list2"
2.7931,"chair","[0.69]",20,13,6536,"chair_metal_original","list2"
2.7931,"spoon","[0.95]",20,14,3033,"spoon_metal_blue","list2"
2.7931,"boot","[0.95]",20,15,2831,"boot_rubber_brown","list2"
2.7931,"pitcher","[0.67]",20,16,5576,"pitcher_metal_green","list2"
2.7931,"bottle","[0.86]",20,17,7392,"bottle_plastic_blue","list2"
2.7931,"box","[0.12]",20,18,10649,"box_cardboard_blue","list2"
2.7931,"box","[0.28]",20,19,3775,"box_wood_original","list2"
2.7931,"plate","[0.84]",20,20,4048,"plate_plastic_original","list2"
2.7931,"pitcher","[0.6]",20,21,9952,"pitcher_plastic_blue","list2"
2.7931,"bowl","[0.62]",20,22,8112,"bowl_metal_green","list2"
2.7931,"pitcher","[0.81]",20,23,6216,"pitcher_glass_original","list2"
2.7931,"chair","[0.56]",20,24,4392,"chair_wood_purple","list2"
2.7931,"bag","[0.86]",20,25,5360,"bag_plastic_blue","list2"
2.7931,"boot","[0.89]",20,26,4576,"boot_leather_original","list2"
2.7931,"table","[0.98]",20,27,3624,"table_wood_original","list2"
2.7931,"spoon","[0.92]",20,28,3736,"spoon_plastic_original","list2"
2.7931,"bag","[0.91]",20,29,3408,"bag_paper_green","list2"
3.55875,"bot_check","Jessica",21,1,0,"Jessica","list2"
3.55875,"pitcher","[0.91]",21,3,4316,"pitcher_metal_green","list2"
3.55875,"boot","[0.81]",21,4,3221,"boot_rubber_brown","list2"
3.55875,"spoon","[0.69]",21,5,3099,"spoon_metal_blue","list2"
3.55875,"spoon","[0.53]",21,6,3124,"spoon_plastic_original","list2"
3.55875,"box","[0.75]",21,7,3516,"box_wood_original","list2"
3.55875,"spoon","[0.66]",21,8,6943,"spoon_wood_green","list2"
3.55875,"box","[0.85]",21,9,2717,"box_cardboard_blue","list2"
3.55875,"plate","[0.81]",21,10,27831,"plate_plastic_original","list2"
3.55875,"bag","[0.83]",21,11,32518,"bag_paper_green","list2"
3.55875,"bottle","[0.67]",21,12,3933,"bottle_glass_green","list2"
3.55875,"table","[0.84]",21,13,2439,"table_wood_original","list2"
3.55875,"bowl","[0.9]",21,14,2427,"bowl_metal_green","list2"
3.55875,"chair","[0.92]",21,15,3298,"chair_metal_original","list2"
3.55875,"cup","[0.91]",21,16,3293,"cup_plastic_green","list2"
3.55875,"jacket","[0.98]",21,17,2978,"jacket_denim_purple","list2"
3.55875,"plate","[0.85]",21,18,2740,"plate_paper_original","list2"
3.55875,"pitcher","[0.83]",21,19,2125,"pitcher_glass_original","list2"
3.55875,"pitcher","[0.91]",21,20,2402,"pitcher_plastic_blue","list2"
3.55875,"bag","[0.06]",21,21,3851,"bag_plastic_blue","list2"
3.55875,"chair","[0.66]",21,22,4191,"chair_plastic_green","list2"
3.55875,"bottle","[0.03]",21,23,4618,"bottle_plastic_blue","list2"
3.55875,"cup","[0.86]",21,24,3791,"cup_metal_green","list2"
3.55875,"table","[0.91]",21,25,2449,"table_metal_blue","list2"
3.55875,"boot","[0.89]",21,26,2594,"boot_leather_original","list2"
3.55875,"chair","[0.96]",21,27,2817,"chair_wood_purple","list2"
3.55875,"jacket","[0.89]",21,28,2891,"jacket_leather_original","list2"
3.55875,"bowl","[0.88]",21,29,2599,"bowl_glass_original","list2"
3.29241666666667,"bot_check","Elizabeth",22,1,0,"Elizabeth","list2"
3.29241666666667,"bowl","[1]",22,3,6007,"bowl_glass_original","list2"
3.29241666666667,"cup","[1]",22,4,3544,"cup_plastic_green","list2"
3.29241666666667,"cup","[0.52]",22,5,9928,"cup_metal_green","list2"
3.29241666666667,"chair","[0.67]",22,6,10655,"chair_wood_purple","list2"
3.29241666666667,"chair","[0.87]",22,7,5496,"chair_plastic_green","list2"
3.29241666666667,"spoon","[0.96]",22,8,9760,"spoon_metal_blue","list2"
3.29241666666667,"spoon","[0.21]",22,9,4776,"spoon_wood_green","list2"
3.29241666666667,"jacket","[1]",22,10,4856,"jacket_leather_original","list2"
3.29241666666667,"table","[1]",22,11,5104,"table_metal_blue","list2"
3.29241666666667,"plate","[0.98]",22,12,3680,"plate_paper_original","list2"
3.29241666666667,"bag","[0.99]",22,13,3312,"bag_plastic_blue","list2"
3.29241666666667,"pitcher","[0.99]",22,14,4224,"pitcher_plastic_blue","list2"
3.29241666666667,"chair","[0.7]",22,15,11649,"chair_metal_original","list2"
3.29241666666667,"box","[0.84]",22,16,5360,"box_wood_original","list2"
3.29241666666667,"bottle","[0.74]",22,17,4088,"bottle_glass_green","list2"
3.29241666666667,"bowl","[1]",22,18,2832,"bowl_metal_green","list2"
3.29241666666667,"pitcher","[0.99]",22,19,2440,"pitcher_glass_original","list2"
3.29241666666667,"box","[0.99]",22,20,3072,"box_cardboard_blue","list2"
3.29241666666667,"table","[1]",22,21,4736,"table_wood_original","list2"
